Play,Route String,Origins,Origin_TRACONs,Origin_ARTCCs,Destinations,Dest_TRACONs,Dest_ARTCCs
CAN NOTAP EAST 3,KLGB BEALE BAWER LARVE EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,KLGB,SCT,ZLA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,KLGB BEALE BAWER LARVE EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,KLGB,SCT,ZLA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,KONT LAS BAWER LARVE EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,KONT,SCT,ZLA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,KONT LAS BAWER LARVE EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,KONT,SCT,ZLA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,KSAN MTBAL CADEZ HAKMN Q73 LAKRR Q88 PROMT EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,KSAN,SCT,ZLA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,KSAN MTBAL CADEZ HAKMN Q73 LAKRR Q88 PROMT EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,KSAN,SCT,ZLA,KMMU,PHL,ZNY
CAN NOTAP EAST 3,KSAN MTBAL CADEZ HAKMN Q73 LAKRR Q88 PROMT EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,KSAN,SCT,ZLA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,KSNA BEALE BAWER LARVE EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,KSNA,SCT,ZLA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,KSNA BEALE BAWER LARVE EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,KSNA,SCT,ZLA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,KVNY LAS BAWER LARVE EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,KVNY,SCT,ZLA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,KVNY LAS BAWER LARVE EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,KVNY,SCT,ZLA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZLA EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZLA,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZLA KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZLA,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZLA EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZLA,KISP,N90,ZNY
CAN NOTAP EAST 3,ZLA KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZLA,KISP,N90,ZNY
CAN NOTAP EAST 3,ZLA EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZLA,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZLA KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZLA,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZLA EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZLA,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZLA KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZLA,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZLA EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZLA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZLA KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZLA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZLA EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZLA,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZLA KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZLA,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZLA EKR MBW MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZLA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZLA KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZLA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZLC,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZLC,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY CON KMHT,,,ZLC,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY CON KMHT,,,ZLC,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB KALB,,,ZLC,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY ALB KALB,,,ZLC,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZLC,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZLC,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY KPWM,,,ZLC,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY KPWM,,,ZLC,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZLC,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZLC,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZLC,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZLC,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZLC,KISP,N90,ZNY
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZLC,KISP,N90,ZNY
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZLC,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZLC,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZLC,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZLC,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZLC,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZLC,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZLC,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZLC,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZLC CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZLC,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZLC KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZLC,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZME,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY CON KMHT,,,ZME,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY ALB KALB,,,ZME,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZME,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY KPWM,,,ZME,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZME,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZME,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZME,KISP,N90,ZNY
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZME,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZME,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZME,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZME,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZME KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZME,KTEB,PHL,ZNY
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,KMSP,M98,ZMP,KBOS,A90,ZBW
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY CON KMHT,KMSP,M98,ZMP,KMHT,A90,ZBW
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY KALB,KMSP,M98,ZMP,KALB,ALB,ZBW
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,KMSP,M98,ZMP,KPVD,PVD,ZBW
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY KPWM,KMSP,M98,ZMP,KPWM,PWM,ZBW
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY ALB.STELA1 KBDL,KMSP,M98,ZMP,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZMP,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY CON KMHT,,,ZMP,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY ALB KALB,,,ZMP,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZMP,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY KPWM,,,ZMP,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZMP,KBDL,Y90,ZBW
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,KMSP,M98,ZMP,KHPN,N90,ZNY
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,KMSP,M98,ZMP,KJFK,N90,ZNY
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY ALB.VADDR1 KLGA,KMSP,M98,ZMP,KLGA,N90,ZNY
CAN NOTAP EAST 3,KMSP HYR NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,KMSP,M98,ZMP,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZMP,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZMP,KISP,N90,ZNY
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZMP,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZMP,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZMP,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZMP,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZMP HYR NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZMP,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZOA,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZOA,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY CON KMHT,,,ZOA,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY CON KMHT,,,ZOA,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB KALB,,,ZOA,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY ALB KALB,,,ZOA,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZOA,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZOA,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY KPWM,,,ZOA,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY KPWM,,,ZOA,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZOA,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZOA,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZOA,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZOA,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZOA,KISP,N90,ZNY
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZOA,KISP,N90,ZNY
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZOA,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZOA,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZOA,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZOA,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZOA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZOA,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZOA,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZOA,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZOA GALLI MLD J32 CZI MOTLY KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZOA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZOA KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZOA,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZSE,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZSE,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY CON KMHT,,,ZSE,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY CON KMHT,,,ZSE,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY ALB KALB,,,ZSE,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY ALB KALB,,,ZSE,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZSE,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZSE,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY KPWM,,,ZSE,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY KPWM,,,ZSE,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZSE,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZSE,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZSE,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZSE,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZSE,KISP,N90,ZNY
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZSE,KISP,N90,ZNY
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZSE,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZSE,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZSE,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZSE,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZSE,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZSE,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZSE,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZSE,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZSE HLN J90 MLS KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZSE,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZSE KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZSE,KTEB,PHL,ZNY
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY TEMPR ENE.OOSHN5 KBOS,,,ZTL,KBOS,A90,ZBW
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY CON KMHT,,,ZTL,KMHT,A90,ZBW
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY ALB KALB,,,ZTL,KALB,ALB,ZBW
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY ALB.WIPOR4 KPVD,,,ZTL,KPVD,PVD,ZBW
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY KPWM,,,ZTL,KPWM,PWM,ZBW
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY ALB.STELA1 KBDL,,,ZTL,KBDL,Y90,ZBW
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY RIVVR.VALRE1 KHPN,,,ZTL,KHPN,N90,ZNY
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY ALB.NELIE4 KISP,,,ZTL,KISP,N90,ZNY
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY PONCT.PUCKY1 KJFK,,,ZTL,KJFK,N90,ZNY
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY ALB.VADDR1 KLGA,,,ZTL,KLGA,N90,ZNY
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY HANAA.FLOSI4 KEWR,,,ZTL,KEWR,PHL,ZNY
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY ALB V489 COATE KMMU,,,ZTL,KMMU,PHL,ZNY
CAN NOTAP EAST 3,ZTL KINGZ NOTAP RADEN BUGSY ALB V489 COATE KTEB,,,ZTL,KTEB,PHL,ZNY
CAN OVORA WEST 1,KBOS HYLND7.HYLND NOVON BURWA OVORA GABOV HML OGSIQ SWTHN DNW FFU J9 MLF STEWW.CHOWW4 KLAS,KBOS,A90,ZBW,KLAS,L30,ZLA
CAN OVORA WEST 1,KBOS HYLND7.HYLND NOVON BURWA OVORA GABOV HML OGSIQ SWTHN DNW FFU J9 MLF WINEN Q73 HAKMN.ANJLL4 KLAX,KBOS,A90,ZBW,KLAX,SCT,ZLA
CAN OVORA WEST 1,KBOS HYLND7.HYLND NOVON BURWA OVORA GABOV HML OGSIQ SWTHN DNW FFU J9 MLF WINEN Q73 ZAINY Q114 NATEE.DSNEE6 KLGB,KBOS,A90,ZBW,KLGB,SCT,ZLA
CAN OVORA WEST 1,KBOS HYLND7.HYLND NOVON BURWA OVORA GABOV HML OGSIQ SWTHN JAC.CARTR1 KSLC,KBOS,A90,ZBW,KSLC,S56,ZLC
CAN OVORA WEST 1,ZBW NOVON BURWA OVORA GABOV HML OGSIQ SWTHN JAC.CARTR1 KSLC,,,ZBW,KSLC,S56,ZLC
CAN OVORA WEST 1,KBOS HYLND7.HYLND NOVON BURWA OVORA AGLIN COLDD.BAINY3 KMSP,KBOS,A90,ZBW,KMSP,M98,ZMP
CAN OVORA WEST 1,ZBW NOVON BURWA OVORA AGLIN COLDD.BAINY3 KMSP,,,ZBW,KMSP,M98,ZMP
CAN OVORA WEST 1,KBOS HYLND7.HYLND NOVON BURWA OVORA GABOV HML OGSIQ SWTHN IDA BAM LLC LEGGS.BDEGA4 KSFO,KBOS,A90,ZBW,KSFO,NCT,ZOA
CAN OVORA WEST 1,ZBW NOVON BURWA OVORA GABOV HML OGSIQ SWTHN IDA BAM LLC RBUCL.WNDSR2 KOAK,,,ZBW,KOAK,NCT,ZOA
CAN OVORA WEST 1,ZBW NOVON BURWA OVORA GABOV HML OGSIQ SWTHN IDA BAM LLC LEGGS.BDEGA4 KSFO,,,ZBW,KSFO,NCT,ZOA
CAN OVORA WEST 1,ZBW NOVON BURWA OVORA GABOV HML OGSIQ SWTHN IDA BAM J32 FMG CHBLI.BRIXX4 KSJC,,,ZBW,KSJC,NCT,ZOA
CAN OVORA WEST 1,ZBW NOVON BURWA OVORA GABOV HML LWT PDT JKNOX.HHOOD5 KPDX,,,ZBW,KPDX,P80,ZSE
CAN OVORA WEST 1,ZBW NOVON BURWA OVORA GABOV HML LWT MLP.GLASR3 KSEA,,,ZBW,KSEA,S46,ZSE
CAN OVORA WEST 1,KHPN GREKI JUDDS CAM NOVON BURWA OVORA GABOV HML OGSIQ SWTHN JAC.CARTR1 KSLC,KHPN,N90,ZNY,KSLC,S56,ZLC
CAN OVORA WEST 1,KJFK GREKI JUDDS CAM NOVON BURWA OVORA GABOV HML OGSIQ SWTHN JAC.CARTR1 KSLC,KJFK,N90,ZNY,KSLC,S56,ZLC
CAN OVORA WEST 1,KLGA GREKI JUDDS CAM NOVON BURWA OVORA GABOV HML OGSIQ SWTHN JAC.CARTR1 KSLC,KLGA,N90,ZNY,KSLC,S56,ZLC
CAN OVORA WEST 1,KEWR GREKI JUDDS CAM NOVON BURWA OVORA GABOV HML OGSIQ SWTHN JAC.CARTR1 KSLC,KEWR,PHL,ZNY,KSLC,S56,ZLC
CAN OVORA WEST 1,KTEB GREKI JUDDS CAM NOVON BURWA OVORA GABOV HML OGSIQ SWTHN JAC.CARTR1 KSLC,KTEB,PHL,ZNY,KSLC,S56,ZLC
CAN OVORA WEST 1,KHPN GREKI JUDDS CAM NOVON BURWA OVORA AGLIN COLDD.BAINY3 KMSP,KHPN,N90,ZNY,KMSP,M98,ZMP
CAN OVORA WEST 1,KJFK GREKI JUDDS CAM NOVON BURWA OVORA AGLIN COLDD.BAINY3 KMSP,KJFK,N90,ZNY,KMSP,M98,ZMP
CAN OVORA WEST 1,KLGA GREKI JUDDS CAM NOVON BURWA OVORA AGLIN COLDD.BAINY3 KMSP,KLGA,N90,ZNY,KMSP,M98,ZMP
CAN OVORA WEST 1,KEWR GREKI JUDDS CAM NOVON BURWA OVORA AGLIN COLDD.BAINY3 KMSP,KEWR,PHL,ZNY,KMSP,M98,ZMP
CAN OVORA WEST 1,KTEB GREKI JUDDS CAM NOVON BURWA OVORA AGLIN COLDD.BAINY3 KMSP,KTEB,PHL,ZNY,KMSP,M98,ZMP
